path	category	include_in_commit	reason	file_size_bytes	data_or_code	downstream_or_backbone_relevance
reports/planA_k_metaniche_hardening/coordinate_join_preview/coordinate_join_qc.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	739	config_or_json	backbone-related generated output
reports/planA_k_metaniche_hardening/coordinate_join_preview/metaniche_coordinates.preview.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	22250	report	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/anchor_to_metaniche.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	4941973	report	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/coordinate_join_preview/anchor_coordinates.preview.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	7931981	report	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/coordinate_join_preview/coordinate_join_qc.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	814	config_or_json	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/coordinate_join_preview/metaniche_coordinates.preview.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	22231	report	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/metaniche_composition.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	344075	report	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/metaniche_feature_centroids.csv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1840556	report	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/metaniche_qc.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	2094	config_or_json	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/metaniche_table.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	30582	report	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/pilot_summary.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	362	documentation	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/rare_state_preservation_audit.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	304	config_or_json	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/rare_state_preservation_audit.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	3436	documentation	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/rare_state_preservation_audit.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	5957	report	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/spatial_compactness_qc.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	609	config_or_json	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/spatial_compactness_qc.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	4395	documentation	backbone-related generated output
reports/planA_k_metaniche_hardening/stratified_pilot_outputs/spatial_compactness_qc.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	33216	report	backbone-related generated output
reports/planA_k_metaniche_pilot/00_M2_5_METANICHE_PILOT_SUMMARY.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	7529	config_or_json	backbone-related generated output
reports/planA_k_metaniche_pilot/00_M2_5_METANICHE_PILOT_SUMMARY.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	4141	documentation	backbone-related generated output
reports/planA_k_metaniche_pilot/00_preflight.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	6503	config_or_json	backbone-related generated output
reports/planA_k_metaniche_pilot/00_preflight.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1056	documentation	backbone-related generated output
reports/planA_k_metaniche_pilot/01_m2_inventory.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	42711	config_or_json	backbone-related generated output
reports/planA_k_metaniche_pilot/01_m2_inventory.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1858	documentation	backbone-related generated output
reports/planA_k_metaniche_pilot/01_m2_inventory.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	21575	report	backbone-related generated output
reports/planA_k_metaniche_pilot/02_feature_group_audit.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	5924	config_or_json	backbone-related generated output
reports/planA_k_metaniche_pilot/02_feature_group_audit.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	3717	documentation	backbone-related generated output
reports/planA_k_metaniche_pilot/02_feature_group_audit.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	2875	report	backbone-related generated output
reports/planA_k_metaniche_pilot/03_metaniche_pilot_protocol.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1990	documentation	backbone-related generated output
reports/planA_k_metaniche_pilot/04_pilot_run_summary.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	5112	config_or_json	backbone-related generated output
reports/planA_k_metaniche_pilot/04_pilot_run_summary.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	352	documentation	backbone-related generated output
reports/planA_k_metaniche_pilot/05_metaniche_qc.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	828	config_or_json	backbone-related generated output
reports/planA_k_metaniche_pilot/05_metaniche_qc.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1714	documentation	backbone-related generated output
reports/planA_k_metaniche_pilot/05_metaniche_qc.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1193	report	backbone-related generated output
reports/planA_k_metaniche_pilot/06_next_sparse_k_pilot_design.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1262	config_or_json	backbone-related generated output
reports/planA_k_metaniche_pilot/06_next_sparse_k_pilot_design.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	923	documentation	backbone-related generated output
reports/planA_k_metaniche_pilot/pilot_outputs/anchor_to_metaniche.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	4941973	report	backbone-related generated output
reports/planA_k_metaniche_pilot/pilot_outputs/metaniche_composition.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	354776	report	backbone-related generated output
reports/planA_k_metaniche_pilot/pilot_outputs/metaniche_feature_centroids.csv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1879250	report	backbone-related generated output
reports/planA_k_metaniche_pilot/pilot_outputs/metaniche_qc.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	5112	config_or_json	backbone-related generated output
reports/planA_k_metaniche_pilot/pilot_outputs/metaniche_table.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	35279	report	backbone-related generated output
reports/planA_k_metaniche_pilot/pilot_outputs/pilot_summary.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	352	documentation	backbone-related generated output
reports/planA_k_production_preflight/00_PRODUCTION_PREFLIGHT_SUMMARY.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	11470	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/00_PRODUCTION_PREFLIGHT_SUMMARY.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	666	documentation	backbone-related generated output
reports/planA_k_production_preflight/00_preflight.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	8060	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/00_preflight.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	816	documentation	backbone-related generated output
reports/planA_k_production_preflight/00_recovery_note.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	895	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/00_recovery_note.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	885	documentation	backbone-related generated output
reports/planA_k_production_preflight/01_full_input_availability.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	37665	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/01_full_input_availability.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	2217	documentation	backbone-related generated output
reports/planA_k_production_preflight/01_full_input_availability.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	19974	report	backbone-related generated output
reports/planA_k_production_preflight/02_feature_lock_audit.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	89300	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/02_feature_lock_audit.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	2356	documentation	backbone-related generated output
reports/planA_k_production_preflight/02_feature_lock_audit.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1637	report	backbone-related generated output
reports/planA_k_production_preflight/03_full_m2_5_coarsening_strategy.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	3931	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/03_full_m2_5_coarsening_strategy.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1391	documentation	backbone-related generated output
reports/planA_k_production_preflight/03_full_m2_5_coarsening_strategy.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	548	report	backbone-related generated output
reports/planA_k_production_preflight/04_full_coordinate_join_contract.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	22497	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/04_full_coordinate_join_contract.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	952	documentation	backbone-related generated output
reports/planA_k_production_preflight/04_full_coordinate_join_contract.tsv	report/output	no	prior generated report/output excluded; freeze reports are generated separately	442	report	backbone-related generated output
reports/planA_k_production_preflight/05_full_kmix_A_construction_plan.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	1617	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/05_full_kmix_A_construction_plan.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	347	documentation	backbone-related generated output
reports/planA_k_production_preflight/06_full_gpcca_feasibility.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	762	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/06_full_gpcca_feasibility.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	414	documentation	backbone-related generated output
reports/planA_k_production_preflight/07_full_production_run_blueprint.json	report/output	no	prior generated report/output excluded; freeze reports are generated separately	4500	config_or_json	backbone-related generated output
reports/planA_k_production_preflight/07_full_production_run_blueprint.md	report/output	no	prior generated report/output excluded; freeze reports are generated separately	3627	documentation	backbone-related generated output
reports/planA_k_refactor/00_PLAN_A_K_REFACTOR_SUMMARY.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	13264	config_or_json	outside freeze allow-list
reports/planA_k_refactor/00_PLAN_A_K_REFACTOR_SUMMARY.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	10632	documentation	outside freeze allow-list
reports/planA_k_refactor/00_preflight.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	16107	config_or_json	outside freeze allow-list
reports/planA_k_refactor/00_preflight.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	12321	documentation	outside freeze allow-list
reports/planA_k_refactor/01_function_inventory.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	123953	config_or_json	outside freeze allow-list
reports/planA_k_refactor/01_function_inventory.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	63677	documentation	outside freeze allow-list
reports/planA_k_refactor/01_function_inventory.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	57280	report	outside freeze allow-list
reports/planA_k_refactor/02_module_layout.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	3764	config_or_json	outside freeze allow-list
reports/planA_k_refactor/02_module_layout.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2132	report	outside freeze allow-list
reports/planA_k_refactor/02_refactor_design.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	3377	documentation	outside freeze allow-list
reports/planA_k_refactor/03_backwards_compatibility_audit.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	5117	config_or_json	outside freeze allow-list
reports/planA_k_refactor/03_backwards_compatibility_audit.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	3309	documentation	outside freeze allow-list
reports/planA_k_refactor/03_backwards_compatibility_audit.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2913	report	outside freeze allow-list
reports/planA_k_refactor/04_size_reduction_report.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	2414	config_or_json	outside freeze allow-list
reports/planA_k_refactor/04_size_reduction_report.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	1365	documentation	outside freeze allow-list
reports/planA_k_refactor/04_size_reduction_report.tsv	report/output	no	not part of explicit M0-M2.5 freeze allow-list	810	report	outside freeze allow-list
reports/planA_k_refactor/05_refactor_guardrails.md	report/output	no	not part of explicit M0-M2.5 freeze allow-list	503	documentation	outside freeze allow-list
reports/planA_k_refactor/refactor_manifest.json	report/output	no	not part of explicit M0-M2.5 freeze allow-list	5135	config_or_json	outside freeze allow-list
reports/planA_k_source_terminal_absorption/01_macrostate_role_scores.json	report/output	no	downstream-only or out of M0-M2.5 scope	30484	config_or_json	downstream-only
reports/planA_k_source_terminal_absorption/01_macrostate_role_scores.md	report/output	no	downstream-only or out of M0-M2.5 scope	2234	documentation	downstream-only
reports/planA_k_source_terminal_absorption/01_macrostate_role_scores.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	1983	report	downstream-only
reports/planA_k_source_terminal_absorption/02_source_terminal_candidate_selection.json	report/output	no	downstream-only or out of M0-M2.5 scope	24612	config_or_json	downstream-only
reports/planA_k_source_terminal_absorption/02_source_terminal_candidate_selection.md	report/output	no	downstream-only or out of M0-M2.5 scope	4029	documentation	downstream-only
reports/planA_k_source_terminal_absorption/02_source_terminal_candidate_selection.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	3684	report	downstream-only
reports/planA_k_source_terminal_absorption/03_kforward_flow_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	20038	config_or_json	downstream-only
reports/planA_k_source_terminal_absorption/03_kforward_flow_summary.md	report/output	no	downstream-only or out of M0-M2.5 scope	2662	documentation	downstream-only
reports/planA_k_source_terminal_absorption/03_kforward_flow_summary.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	104009	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_M2_M3_outgoing_diagnostics.pdf	report/output	no	downstream-only or out of M0-M2.5 scope	15824	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_M2_M3_outgoing_diagnostics.png	report/output	no	downstream-only or out of M0-M2.5 scope	109378	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_M5_M4_sink_boundary_diagnostics.pdf	report/output	no	downstream-only or out of M0-M2.5 scope	16964	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_M5_M4_sink_boundary_diagnostics.png	report/output	no	downstream-only or out of M0-M2.5 scope	168429	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_macrostate_transition_matrix.pdf	report/output	no	downstream-only or out of M0-M2.5 scope	50769	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_macrostate_transition_matrix.png	report/output	no	downstream-only or out of M0-M2.5 scope	244854	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_role_scores.pdf	report/output	no	downstream-only or out of M0-M2.5 scope	15871	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_role_scores.png	report/output	no	downstream-only or out of M0-M2.5 scope	105727	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_timepair_macrostate_matrices.pdf	report/output	no	downstream-only or out of M0-M2.5 scope	67608	report	downstream-only
reports/planA_k_source_terminal_absorption/figures/kforward_flow/Kforward_timepair_macrostate_matrices.png	report/output	no	downstream-only or out of M0-M2.5 scope	327146	report	downstream-only
reports/planA_k_sparse_kernel_pilot/00_SPARSE_KERNEL_PILOT_SUMMARY.json	report/output	no	downstream-only or out of M0-M2.5 scope	7759	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/00_SPARSE_KERNEL_PILOT_SUMMARY.md	report/output	no	downstream-only or out of M0-M2.5 scope	3713	documentation	downstream-only
reports/planA_k_sparse_kernel_pilot/00_preflight.json	report/output	no	downstream-only or out of M0-M2.5 scope	6946	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/00_preflight.md	report/output	no	downstream-only or out of M0-M2.5 scope	1012	documentation	downstream-only
reports/planA_k_sparse_kernel_pilot/01_metaniche_input_inventory.json	report/output	no	downstream-only or out of M0-M2.5 scope	7362	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/01_metaniche_input_inventory.md	report/output	no	downstream-only or out of M0-M2.5 scope	5523	documentation	downstream-only
reports/planA_k_sparse_kernel_pilot/01_metaniche_input_inventory.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	4949	report	downstream-only
reports/planA_k_sparse_kernel_pilot/02_sparse_k_input_validation.json	report/output	no	downstream-only or out of M0-M2.5 scope	413	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/02_sparse_k_input_validation.md	report/output	no	downstream-only or out of M0-M2.5 scope	1150	documentation	downstream-only
reports/planA_k_sparse_kernel_pilot/02_sparse_k_input_validation.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	790	report	downstream-only
reports/planA_k_sparse_kernel_pilot/03_directional_edge_design.json	report/output	no	downstream-only or out of M0-M2.5 scope	856	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/03_directional_edge_design.md	report/output	no	downstream-only or out of M0-M2.5 scope	503	documentation	downstream-only
reports/planA_k_sparse_kernel_pilot/04_sparse_kernel_pilot_run_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	5018	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/04_sparse_kernel_pilot_run_summary.md	report/output	no	downstream-only or out of M0-M2.5 scope	739	documentation	downstream-only
reports/planA_k_sparse_kernel_pilot/05_kernel_qc_comparison.json	report/output	no	downstream-only or out of M0-M2.5 scope	302	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/05_kernel_qc_comparison.md	report/output	no	downstream-only or out of M0-M2.5 scope	1127	documentation	downstream-only
reports/planA_k_sparse_kernel_pilot/05_kernel_qc_comparison.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	658	report	downstream-only
reports/planA_k_sparse_kernel_pilot/06_gpcca_readiness_decision.json	report/output	no	downstream-only or out of M0-M2.5 scope	934	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/06_gpcca_readiness_decision.md	report/output	no	downstream-only or out of M0-M2.5 scope	390	documentation	downstream-only
reports/planA_k_sparse_kernel_pilot/pilot_outputs/edge_preview_topk10.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	60903	report	downstream-only
reports/planA_k_sparse_kernel_pilot/pilot_outputs/edge_preview_topk20.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	61284	report	downstream-only
reports/planA_k_sparse_kernel_pilot/pilot_outputs/edge_preview_topk30.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	61456	report	downstream-only
reports/planA_k_sparse_kernel_pilot/pilot_outputs/kernel_qc_topk10.json	report/output	no	downstream-only or out of M0-M2.5 scope	1338	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/pilot_outputs/kernel_qc_topk20.json	report/output	no	downstream-only or out of M0-M2.5 scope	1340	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/pilot_outputs/kernel_qc_topk30.json	report/output	no	downstream-only or out of M0-M2.5 scope	1341	config_or_json	downstream-only
reports/planA_k_sparse_kernel_pilot/pilot_outputs/state_metadata_topk10.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	17836	report	downstream-only
reports/planA_k_sparse_kernel_pilot/pilot_outputs/state_metadata_topk20.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	17836	report	downstream-only
reports/planA_k_sparse_kernel_pilot/pilot_outputs/state_metadata_topk30.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	17836	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/.mplconfig/fontlist-v390.json	report/output	no	downstream-only or out of M0-M2.5 scope	64783	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/00_SPATIAL_KERNEL_INTEGRITY_AUDIT_SUMMARY.json	report/output	no	downstream-only or out of M0-M2.5 scope	18023	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/00_SPATIAL_KERNEL_INTEGRITY_AUDIT_SUMMARY.md	report/output	no	downstream-only or out of M0-M2.5 scope	6149	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/00_preflight.json	report/output	no	downstream-only or out of M0-M2.5 scope	8756	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/00_preflight.md	report/output	no	downstream-only or out of M0-M2.5 scope	2230	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/00_preflight.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2040	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/01_figure_provenance_audit.json	report/output	no	downstream-only or out of M0-M2.5 scope	415	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/01_figure_provenance_audit.md	report/output	no	downstream-only or out of M0-M2.5 scope	23805	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/01_figure_provenance_audit.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	21388	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/02_coordinate_system_audit.json	report/output	no	downstream-only or out of M0-M2.5 scope	946	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/02_coordinate_system_audit.md	report/output	no	downstream-only or out of M0-M2.5 scope	25474	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/02_coordinate_system_audit.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	22599	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/03_per_slice_spatial_sanity.json	report/output	no	downstream-only or out of M0-M2.5 scope	477	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/03_per_slice_spatial_sanity.md	report/output	no	downstream-only or out of M0-M2.5 scope	8143	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/03_per_slice_spatial_sanity.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	7447	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/04_coordinate_join_integrity.json	report/output	no	downstream-only or out of M0-M2.5 scope	467	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/04_coordinate_join_integrity.md	report/output	no	downstream-only or out of M0-M2.5 scope	2182	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/04_coordinate_join_integrity.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	1709	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/05_kforward_construction_assumption_audit.json	report/output	no	downstream-only or out of M0-M2.5 scope	1127	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/05_kforward_construction_assumption_audit.md	report/output	no	downstream-only or out of M0-M2.5 scope	1536	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/05_kforward_construction_assumption_audit.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	1365	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/06_transition_matrix_legality_audit.json	report/output	no	downstream-only or out of M0-M2.5 scope	2586	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/06_transition_matrix_legality_audit.md	report/output	no	downstream-only or out of M0-M2.5 scope	2386	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/06_transition_matrix_legality_audit.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2018	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/07_spatial_penalty_sensitivity_plan.json	report/output	no	downstream-only or out of M0-M2.5 scope	2846	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/07_spatial_penalty_sensitivity_plan.md	report/output	no	downstream-only or out of M0-M2.5 scope	1960	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/08_corrected_visualization_rules.json	report/output	no	downstream-only or out of M0-M2.5 scope	836	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/08_corrected_visualization_rules.md	report/output	no	downstream-only or out of M0-M2.5 scope	664	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/09_integrity_decision.json	report/output	no	downstream-only or out of M0-M2.5 scope	1062	config_or_json	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/09_integrity_decision.md	report/output	no	downstream-only or out of M0-M2.5 scope	915	documentation	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D0_m3a_1_slice_1_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	1492360	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D0_m3a_1_slice_1_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	1096540	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D0_m3a_1_slice_2_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	1580987	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D0_m3a_1_slice_2_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	1152711	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D9_m5_1_slice_1_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	1888644	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/062921_D9_m5_1_slice_1_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	1375924	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/072523_D35_m6_1_slice_1_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	928198	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/072523_D35_m6_1_slice_1_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	701105	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/072523_D35_m6_1_slice_2_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	691401	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/072523_D35_m6_1_slice_2_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	547553	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/082421_D21_m1_1_slice_1_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	1145934	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/082421_D21_m1_1_slice_1_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	839414	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/082421_D21_m1_1_slice_2_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	1665326	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/082421_D21_m1_1_slice_2_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	1187297	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/092421_D3_m1_1_slice_2_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	1576828	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/092421_D3_m1_1_slice_2_single_slice_sanity.png	report/output	no	downstream-only or out of M0-M2.5 scope	1168562	report	downstream-only
reports/planA_k_spatial_kernel_integrity_audit/figures/per_slice/092421_D3_m1_1_slice_3_membership_probabilities.png	report/output	no	downstream-only or out of M0-M2.5 scope	1568975	report	downstream-only
